Acinetobacter_baumannii,GCF_013376855.2_ASM1337685v2
Acinetobacter_baumannii,GCF_001077965.2_ASM107796v2
Acinetobacter_baumannii,GCF_003522705.1_ASM352270v1
Acinetobacter_baumannii,GCF_000746605.1_ASM74660v1
Acinetobacter_baumannii,GCF_000828795.1_ASM82879v1
Acinetobacter_baumannii,GCF_002082705.1_ASM208270v1
Acinetobacter_baumannii,GCF_000498375.2_ASM49837v2
Acinetobacter_baumannii,GCF_007647215.1_ASM764721v1
Acinetobacter_baumannii,GCF_003591615.1_ASM359161v1
Acinetobacter_baumannii,GCF_000419425.1_ASM41942v1
Acinetobacter_baumannii,GCF_001806465.1_ASM180646v1
Acinetobacter_baumannii,GCF_005519135.1_ASM551913v1
Acinetobacter_baumannii,GCF_001573085.1_ASM157308v1
Acinetobacter_baumannii,GCF_001887305.1_ASM188730v1
Acinetobacter_baumannii,GCF_001908295.1_ASM190829v1
Acinetobacter_baumannii,GCF_001922245.1_ASM192224v1
Acinetobacter_baumannii,GCF_001573105.1_ASM157310v1
Acinetobacter_baumannii,GCF_001077555.2_ASM107755v2
Acinetobacter_baumannii,GCF_000186665.3_ASM18666v4
Acinetobacter_baumannii,GCF_002082845.1_ASM208284v1
Acinetobacter_baumannii,GCF_003949295.2_ASM394929v2
Acinetobacter_baumannii,GCF_002082725.1_ASM208272v1
Acinetobacter_baumannii,GCF_008931365.1_ASM893136v1
Acinetobacter_baumannii,GCF_008807055.1_ASM880705v1
Acinetobacter_baumannii,GCF_000018445.1_ASM1844v1
Acinetobacter_baumannii,GCF_003181015.1_ASM318101v1
Acinetobacter_baumannii,GCF_003010675.1_ASM301067v1
Acinetobacter_baumannii,GCF_008632635.1_ASM863263v1
Acinetobacter_baumannii,GCF_014169655.1_ASM1416965v1
Acinetobacter_baumannii,GCF_002082865.1_ASM208286v1
Acinetobacter_baumannii,GCF_003948085.2_ASM394808v2
Acinetobacter_baumannii,GCF_001806345.1_ASM180634v1
Acinetobacter_baumannii,GCF_001543995.1_ASM154399v1
Acinetobacter_baumannii,GCF_002082685.1_ASM208268v1
Acinetobacter_baumannii,GCF_003516005.1_ASM351600v1
Acinetobacter_baumannii,GCF_004028375.1_ASM402837v1
Acinetobacter_baumannii,GCF_003345235.1_ASM334523v1
Acinetobacter_baumannii,GCF_900088705.1_26872B01
Acinetobacter_baumannii,GCF_000021245.2_ASM2124v2
Acinetobacter_baumannii,GCF_002762115.1_ASM276211v1
Acinetobacter_baumannii,GCF_001026965.1_ASM102696v1
Acinetobacter_baumannii,GCF_004194555.1_ASM419455v1
Acinetobacter_baumannii,GCF_002504145.1_ASM250414v1
Acinetobacter_baumannii,GCF_003949595.2_ASM394959v2
Acinetobacter_baumannii,GCF_000419385.1_ASM41938v1
Acinetobacter_baumannii,GCF_003006035.1_ASM300603v1
Akkermansia_muciniphila,GCF_004015305.1_ASM401530v1
Akkermansia_muciniphila,GCF_004015345.1_ASM401534v1
Akkermansia_muciniphila,GCF_004104435.1_ASM410443v1
Akkermansia_muciniphila,GCF_004015105.1_ASM401510v1
Akkermansia_muciniphila,GCF_004015265.1_ASM401526v1
Akkermansia_muciniphila,GCF_004101765.1_ASM410176v1
Akkermansia_muciniphila,GCF_003716955.1_ASM371695v1
Akkermansia_muciniphila,GCF_003716935.1_ASM371693v1
Akkermansia_muciniphila,GCF_004319565.1_ASM431956v1
Akkermansia_muciniphila,GCF_009731575.1_ASM973157v1
Akkermansia_muciniphila,GCF_004015045.1_ASM401504v1
Akkermansia_muciniphila,GCF_004015125.1_ASM401512v1
Akkermansia_muciniphila,GCF_004015005.1_ASM401500v1
Akkermansia_muciniphila,GCF_902387255.1_UHGG_MGYG-HGUT-02454
Akkermansia_muciniphila,GCF_008000975.1_ASM800097v1
Akkermansia_muciniphila,GCF_014170075.1_ASM1417007v1
Akkermansia_muciniphila,GCF_002201495.1_ASM220149v1
Akkermansia_muciniphila,GCF_003716915.1_ASM371691v1
Akkermansia_muciniphila,GCF_004015325.1_ASM401532v1
Akkermansia_muciniphila,GCF_000020225.1_ASM2022v1
Akkermansia_muciniphila,GCF_004015025.1_ASM401502v1
Akkermansia_muciniphila,GCF_004015085.1_ASM401508v1
Akkermansia_muciniphila,GCF_004015285.1_ASM401528v1
Akkermansia_muciniphila,GCF_003716975.1_ASM371697v1
Akkermansia_muciniphila,GCF_004015225.1_ASM401522v1
Akkermansia_muciniphila,GCF_004015205.1_ASM401520v1
Akkermansia_muciniphila,GCF_004015065.1_ASM401506v1
Akkermansia_muciniphila,GCF_004015245.1_ASM401524v1
Akkermansia_muciniphila,GCF_010509235.1_ASM1050923v1
Akkermansia_muciniphila,GCF_001688765.2_ASM168876v2
Bacillus_amyloliquefaciens,GCF_000221645.1_ASM22164v1
Bacillus_amyloliquefaciens,GCF_000508265.1_ASM50826v1
Bacillus_amyloliquefaciens,GCF_008534375.1_ASM853437v1
Bacillus_amyloliquefaciens,GCF_000494835.1_ASM49483v1
Bacillus_amyloliquefaciens,GCF_003868675.1_ASM386867v1
Bacillus_amyloliquefaciens,GCF_000204275.1_ASM20427v1
Bacillus_amyloliquefaciens,GCF_004006115.1_ASM400611v1
Bacillus_amyloliquefaciens,GCF_001705195.1_ASM170519v1
Bacillus_amyloliquefaciens,GCF_013122255.1_ASM1312225v1
Bacillus_amyloliquefaciens,GCF_003149695.1_ASM314969v1
Bacillus_amyloliquefaciens,GCF_000196735.1_ASM19673v1
Bacillus_amyloliquefaciens,GCF_001889285.1_ASM188928v1
Bacillus_amyloliquefaciens,GCF_002173635.1_ASM217363v1
Bacillus_amyloliquefaciens,GCF_003312895.1_ASM331289v1
Bacillus_amyloliquefaciens,GCF_000262385.1_ASM26238v1
Bacillus_amyloliquefaciens,GCF_013341255.1_ASM1334125v1
Bacillus_amyloliquefaciens,GCF_001922005.1_ASM192200v1
Bacillus_amyloliquefaciens,GCF_007923205.1_ASM792320v1
Bacillus_amyloliquefaciens,GCF_004421045.1_ASM442104v1
Bacillus_amyloliquefaciens,GCF_001596755.1_ASM159675v1
Bacillus_amyloliquefaciens,GCF_008807995.1_ASM880799v1
Bacillus_amyloliquefaciens,GCF_001593785.1_ASM159378v1
Bacillus_amyloliquefaciens,GCF_003149715.1_ASM314971v1
Bacillus_amyloliquefaciens,GCF_001593765.1_ASM159376v1
Bacillus_amyloliquefaciens,GCF_001586105.1_ASM158610v1
Bacillus_amyloliquefaciens,GCF_002209305.1_ASM220930v1
Bacillus_amyloliquefaciens,GCF_008824205.1_ASM882420v1
Bacillus_amyloliquefaciens,GCF_000242855.2_ASM24285v2
Bacillus_amyloliquefaciens,GCF_013328835.1_ASM1332883v1
Bacillus_amyloliquefaciens,GCF_001483885.1_ASM148388v1
Bacillus_amyloliquefaciens,GCF_007827165.1_ASM782716v1
Bacillus_amyloliquefaciens,GCF_003149795.1_ASM314979v1
Bacillus_amyloliquefaciens,GCF_007362635.1_ASM736263v1
Bacillus_amyloliquefaciens,GCF_000195515.1_ASM19551v1
Bacillus_amyloliquefaciens,GCF_008808015.1_ASM880801v1
Bacillus_amyloliquefaciens,GCF_001874385.1_ASM187438v1
Bacillus_amyloliquefaciens,GCF_000835145.1_ASM83514v1
Bacillus_anthracis,GCF_009806615.1_ASM980661v1
Bacillus_anthracis,GCF_013349245.1_ASM1334924v1
Bacillus_anthracis,GCF_002277915.1_ASM227791v1
Bacillus_anthracis,GCF_000742695.1_ASM74269v1
Bacillus_anthracis,GCF_000742315.1_ASM74231v1
Bacillus_anthracis,GCF_000558965.1_Ba8903G_1.0
Bacillus_anthracis,GCF_000008445.1_ASM844v1
Bacillus_anthracis,GCF_001683065.1_ASM168306v1
Bacillus_anthracis,GCF_014249775.1_ASM1424977v1
Bacillus_anthracis,GCF_000725325.1_ASM72532v1
Bacillus_anthracis,GCF_000832505.1_ASM83250v1
Bacillus_anthracis,GCF_000832745.1_ASM83274v1
Bacillus_anthracis,GCF_000583105.1_ASM58310v1
Bacillus_anthracis,GCF_000833065.1_ASM83306v1
Bacillus_anthracis,GCF_012273355.1_ASM1227335v1
Bacillus_anthracis,GCF_000512835.2_ASM51283v2
Bacillus_anthracis,GCF_001543225.1_ASM154322v1
Bacillus_anthracis,GCF_000742655.1_ASM74265v1
Bacillus_anthracis,GCF_000534935.2_ASM53493v2
Bacillus_anthracis,GCF_000258885.1_ASM25888v1
Bacillus_anthracis,GCF_003410355.1_ASM341035v1
Bacillus_anthracis,GCF_012273335.1_ASM1227333v1
Bacillus_anthracis,GCF_004328845.1_ASM432884v1
Bacillus_anthracis,GCF_000008165.1_ASM816v1
Bacillus_anthracis,GCF_000833125.1_ASM83312v1
Bacillus_anthracis,GCF_000832785.1_ASM83278v1
Bacillus_anthracis,GCF_002208785.1_ASM220878v2
Bacillus_anthracis,GCF_000559005.1_Ba52G_1.0
Bacillus_anthracis,GCF_006742565.1_ASM674256v1
Bacillus_anthracis,GCF_000295695.2_ASM29569v2
Bacillus_anthracis,GCF_000021445.1_ASM2144v1
Bacillus_anthracis,GCF_001683095.1_ASM168309v1
Bacillus_anthracis,GCF_000832565.1_ASM83256v1
Bacillus_anthracis,GCF_000512775.2_ASM51277v2
Bacillus_anthracis,GCF_001277955.1_ASM127795v1
Bacillus_anthracis,GCF_000832425.1_ASM83242v1
Bacillus_anthracis,GCF_000832585.1_ASM83258v1
Bacillus_anthracis,GCF_000875715.1_ASM87571v1
Bacillus_anthracis,GCF_000831505.1_ASM83150v1
Bacillus_anthracis,GCF_000832445.1_ASM83244v1
Bacillus_anthracis,GCF_000833275.1_ASM83327v1
Bacillus_anthracis,GCF_000832725.1_ASM83272v1
Bacillus_anthracis,GCF_006088855.1_ASM608885v1
Bacillus_anthracis,GCF_000832465.1_ASM83246v1
Bacillus_anthracis,GCF_000832635.1_ASM83263v1
Bacillus_anthracis,GCF_000558985.1_Ba9080G_1.0
Bacillus_anthracis,GCF_000832665.1_ASM83266v1
Bacillus_anthracis,GCF_001654475.1_ASM165447v1
Bacillus_anthracis,GCF_001990245.1_ASM199024v1
Bacillus_anthracis,GCF_003227955.1_ASM322795v1
Bacillus_anthracis,GCF_000742895.1_ASM74289v1
Bacillus_anthracis,GCF_001936375.1_ASM193637v1
Bacillus_anthracis,GCF_003410255.1_ASM341025v1
Bacillus_anthracis,GCF_012273375.1_ASM1227337v1
Bacillus_anthracis,GCF_000742875.1_ASM74287v1
Bacillus_anthracis,GCF_000832965.1_ASM83296v1
Bacillus_anthracis,GCF_002356575.1_ASM235657v1
Bacillus_cereus,GCF_000161395.1_ASM16139v1
Bacillus_cereus,GCF_009739985.1_ASM973998v1
Bacillus_cereus,GCF_000021225.1_ASM2122v1
Bacillus_cereus,GCF_000003645.1_ASM364v1
Bacillus_cereus,GCF_000338315.1_BacF5
Bacillus_cereus,GCF_002117465.1_ASM211746v1
Bacillus_cereus,GCF_000161115.1_ASM16111v1
Bacillus_cereus,GCF_000835185.1_ASM83518v1
Bacillus_cereus,GCF_006094295.1_ASM609429v1
Bacillus_cereus,GCF_002290105.1_ASM229010v1
Bacillus_cereus,GCF_002000005.1_ASM200000v1
Bacillus_cereus,GCF_000007825.1_ASM782v1
Bacillus_cereus,GCF_003020845.1_ASM302084v1
Bacillus_cereus,GCF_013267255.1_ASM1326725v1
Bacillus_cereus,GCF_001518875.1_ASM151887v1
Bacillus_cereus,GCF_001277915.1_ASM127791v1
Bacillus_cereus,GCF_002220285.1_ASM222028v1
Bacillus_cereus,GCF_000161295.1_ASM16129v1
Bacillus_cereus,GCF_000833045.1_ASM83304v1
Bacillus_cereus,GCF_000161355.1_ASM16135v1
Bacillus_cereus,GCF_001635995.1_ASM163599v1
Bacillus_cereus,GCF_000161375.1_ASM16137v1
Bacillus_cereus,GCF_000161255.1_ASM16125v1
Bacillus_cereus,GCF_004006495.1_ASM400649v1
Bacillus_cereus,GCF_001880305.1_ASM188030v1
Bacillus_cereus,GCF_004801195.1_ASM480119v1
Bacillus_cereus,GCF_000283675.1_ASM28367v1
Bacillus_cereus,GCF_000978375.1_ASM97837v1
Bacillus_cereus,GCF_000635895.2_ASM63589v2
Bacillus_cereus,GCF_008041975.1_ASM804197v1
Bacillus_cereus,GCF_000161275.1_ASM16127v1
Bacillus_cereus,GCF_000161095.1_ASM16109v1
Bacillus_cereus,GCF_000143605.1_ASM14360v1
Bacillus_cereus,GCF_000789315.1_ASM78931v1
Bacillus_cereus,GCF_000003955.1_ASM395v1
Bacillus_cereus,GCF_001941905.1_ASM194190v1
Bacillus_cereus,GCF_000161155.1_ASM16115v1
Bacillus_cereus,GCF_000832805.1_ASM83280v1
Bacillus_cereus,GCF_003568565.1_ASM356856v1
Bacillus_cereus,GCF_013267775.1_ASM1326777v1
Bacillus_cereus,GCF_013394245.1_ASM1339424v1
Bacillus_cereus,GCF_001635915.1_ASM163591v1
Bacillus_cereus,GCF_000832405.1_ASM83240v1
Bacillus_cereus,GCF_006384875.1_ASM638487v1
Bacillus_cereus,GCF_009739965.1_ASM973996v1
Bacillus_cereus,GCF_002214705.1_ASM221470v1
Bacillus_cereus,GCF_010232525.1_ASM1023252v1
Bacillus_cereus,GCF_005707595.1_ASM570759v1
Bacillus_cereus,GCF_000008005.1_ASM800v1
Bacillus_cereus,GCF_000021205.1_ASM2120v1
Bacillus_cereus,GCF_000832525.1_ASM83252v1
Bacillus_cereus,GCF_000021305.1_ASM2130v1
Bacillus_cereus,GCF_013177495.1_ASM1317749v1
Bacillus_cereus,GCF_000239195.1_ASM23919v1
Bacillus_cereus,GCF_002215175.1_ASM221517v1
Bacillus_cereus,GCF_000011625.1_ASM1162v1
Bacillus_cereus,GCF_000161015.1_ASM16101v1
Bacillus_cereus,GCF_000161215.1_ASM16121v1
Bacillus_cereus,GCF_002214725.1_ASM221472v1
Bacillus_cereus,GCF_013267235.1_ASM1326723v1
Bacillus_cereus,GCF_003013315.1_ASM301331v1
Bacillus_cereus,GCF_002224345.1_ASM222434v1
Bacillus_cereus,GCF_000292415.1_ASM29241v1
Bacillus_cereus,GCF_000161315.1_ASM16131v1
Bacillus_cereus,GCF_000161135.1_ASM16113v1
Bacillus_cereus,GCF_002216125.1_ASM221612v1
Bacillus_cereus,GCF_000161235.1_ASM16123v1
Bacillus_cereus,GCF_002214765.1_ASM221476v1
Bacillus_cereus,GCF_000832385.1_ASM83238v1
Bacillus_cereus,GCF_010223795.1_ASM1022379v1
Bacillus_cereus,GCF_002813875.1_ASM281387v1
Bacillus_cereus,GCF_000161035.1_ASM16103v1
Bacillus_cereus,GCF_009497015.2_ASM949701v2
Bacillus_cereus,GCF_000021785.1_ASM2178v1
Bacillus_cereus,GCF_000832865.1_ASM83286v1
Bacillus_cereus,GCF_000013065.1_ASM1306v1
Bacillus_cereus,GCF_009739925.1_ASM973992v1
Bacillus_cereus,GCF_000832845.1_ASM83284v1
Bacillus_cereus,GCF_000161175.1_ASM16117v1
Bacillus_cereus,GCF_004771155.1_ASM477115v1
Bacillus_cereus,GCF_000161195.1_ASM16119v1
Bacillus_cereus,GCF_001721145.1_ASM172114v1
Bacillus_cereus,GCF_013112375.1_ASM1311237v1
Bacillus_cereus,GCF_000160915.1_ASM16091v1
Bacillus_cereus,GCF_000161055.1_ASM16105v1
Bacillus_cereus,GCF_000160935.1_ASM16093v1
Bacillus_cereus,GCF_000160895.1_ASM16089v1
Bacillus_licheniformis,GCF_004119755.1_ASM411975v1
Bacillus_licheniformis,GCF_007855455.1_ASM785545v1
Bacillus_licheniformis,GCF_003595625.1_ASM359562v1
Bacillus_licheniformis,GCF_000008425.1_ASM842v1
Bacillus_licheniformis,GCF_006094335.1_ASM609433v1
Bacillus_licheniformis,GCF_902386215.1_UHGG_MGYG-HGUT-02357
Bacillus_licheniformis,GCF_004119795.1_ASM411979v1
Bacillus_licheniformis,GCF_009662395.1_ASM966239v1
Bacillus_licheniformis,GCF_004526275.1_ASM452627v1
Bacillus_licheniformis,GCF_004103575.1_ASM410357v1
Bacillus_licheniformis,GCF_000258125.2_ASM25812v2
Bacillus_licheniformis,GCF_003606405.1_ASM360640v1
Bacillus_licheniformis,GCF_002504325.1_ASM250432v1
Bacillus_licheniformis,GCF_001596055.1_ASM159605v1
Bacillus_licheniformis,GCF_006974025.1_ASM697402v1
Bacillus_licheniformis,GCF_003339545.1_ASM333954v1
Bacillus_licheniformis,GCF_002074095.1_ASM207409v1
Bacillus_licheniformis,GCF_001726125.1_ASM172612v1
Bacillus_licheniformis,GCF_002173675.1_ASM217367v1
Bacillus_licheniformis,GCF_002236895.1_ASM223689v1
Bacillus_licheniformis,GCF_001914255.1_ASM191425v1
Bacillus_licheniformis,GCF_002074115.1_ASM207411v1
Bacillus_licheniformis,GCF_002174255.1_ASM217425v1
Bacillus_licheniformis,GCF_002966955.1_ASM296695v1
Bacillus_licheniformis,GCF_004101525.1_ASM410152v1
Bacillus_licheniformis,GCF_006494795.1_ASM649479v1
Bacillus_licheniformis,GCF_002074075.1_ASM207407v1
Bacillus_licheniformis,GCF_003952865.1_ASM395286v1
Bacillus_licheniformis,GCF_002074135.1_ASM207413v1
Bacillus_subtilis,GCF_002269175.1_ASM226917v1
Bacillus_subtilis,GCF_009913595.1_ASM991359v1
Bacillus_subtilis,GCF_001720505.1_ASM172050v1
Bacillus_subtilis,GCF_009662235.1_ASM966223v1
Bacillus_subtilis,GCF_009662415.1_ASM966241v1
Bacillus_subtilis,GCF_009914705.1_ASM991470v1
Bacillus_subtilis,GCF_004119715.1_ASM411971v1
Bacillus_subtilis,GCF_000523045.1_ASM52304v1
Bacillus_subtilis,GCF_004119875.1_ASM411987v1
Bacillus_subtilis,GCF_001889385.1_ASM188938v1
Bacillus_subtilis,GCF_001604995.1_ASM160499v1
Bacillus_subtilis,GCF_002216085.1_ASM221608v1
Bacillus_subtilis,GCF_004101445.1_ASM410144v1
Bacillus_subtilis,GCF_009866865.1_ASM986686v1
Bacillus_subtilis,GCF_009913575.1_ASM991357v1
Bacillus_subtilis,GCF_009363835.1_ASM936383v1
Bacillus_subtilis,GCF_004119615.1_ASM411961v1
Bacillus_subtilis,GCF_009497815.1_ASM949781v1
Bacillus_subtilis,GCF_004101405.1_ASM410140v1
Bacillus_subtilis,GCF_009662355.1_ASM966235v1
Bacillus_subtilis,GCF_004101365.1_ASM410136v1
Bacillus_subtilis,GCF_004119655.1_ASM411965v1
Bacillus_subtilis,GCF_014171535.1_ASM1417153v1
Bacillus_subtilis,GCF_003610955.1_ASM361095v1
Bacillus_subtilis,GCF_000338735.1_ASM33873v1
Bacillus_subtilis,GCF_000772205.1_ASM77220v1
Bacillus_subtilis,GCF_002096095.1_ASM209609v1
Bacillus_subtilis,GCF_002290305.1_ASM229030v1
Bacillus_subtilis,GCF_011456075.1_ASM1145607v1
Bacillus_subtilis,GCF_009662215.1_ASM966221v1
Bacillus_subtilis,GCF_000952895.1_BS34ACh
Bacillus_subtilis,GCF_009662175.1_ASM966217v1
Bacillus_subtilis,GCF_004101425.1_ASM410142v1
Bacillus_subtilis,GCF_009662335.1_ASM966233v1
Bacillus_subtilis,GCF_004119555.1_ASM411955v1
Bacillus_subtilis,GCF_000769515.1_ASM76951v1
Bacillus_subtilis,GCF_000782835.1_ASM78283v1
Bacillus_subtilis,GCF_004101465.1_ASM410146v1
Bacillus_subtilis,GCF_001808235.1_ASM180823v1
Bacillus_subtilis,GCF_001704095.1_ASM170409v1
Bacillus_subtilis,GCF_005849145.1_ASM584914v1
Bacillus_subtilis,GCF_009937745.1_ASM993774v1
Bacillus_subtilis,GCF_001015095.1_ASM101509v1
Bacillus_subtilis,GCF_009017455.1_ASM901745v1
Bacillus_subtilis,GCF_002220075.1_ASM222007v1
Bacillus_subtilis,GCF_009914155.1_ASM991415v1
Bacillus_subtilis,GCF_009662195.1_ASM966219v1
Bacillus_subtilis,GCF_002893805.1_ASM289380v1
Bacillus_subtilis,GCF_003148355.1_ASM314835v2
Bacillus_subtilis,GCF_012647565.1_ASM1264756v1
Bacillus_subtilis,GCF_004103555.1_ASM410355v1
Bacillus_subtilis,GCF_009913535.1_ASM991353v1
Bacillus_subtilis,GCF_001746575.1_ASM174657v1
Bacillus_subtilis,GCF_004119675.1_ASM411967v1
Bacillus_subtilis,GCF_009662455.1_ASM966245v1
Bacillus_subtilis,GCF_001747445.1_ASM174744v1
Bacillus_subtilis,GCF_004101565.1_ASM410156v1
Bacillus_subtilis,GCF_004119835.1_ASM411983v1
Bacillus_subtilis,GCF_002269195.1_ASM226919v1
Bacillus_subtilis,GCF_000973605.1_ASM97360v1
Bacillus_subtilis,GCF_009662375.1_ASM966237v1
Bacillus_subtilis,GCF_000789295.1_ASM78929v1
Bacillus_subtilis,GCF_000737405.1_ASM73740v1
Bacillus_subtilis,GCF_001902555.1_ASM190255v1
Bacillus_subtilis,GCF_009662155.1_ASM966215v1
Bacillus_subtilis,GCF_006165085.1_ASM616508v1
Bacillus_subtilis,GCF_004119595.1_ASM411959v1
Bacillus_subtilis,GCF_003184225.1_ASM318422v1
Bacillus_subtilis,GCF_004119775.1_ASM411977v1
Bacillus_subtilis,GCF_009662275.1_ASM966227v1
Bacillus_subtilis,GCF_002205435.1_ASM220543v1
Bacillus_subtilis,GCF_003612735.1_ASM361273v1
Bacillus_subtilis,GCF_005160425.1_ASM516042v1
Bacillus_subtilis,GCF_001890405.1_ASM189040v1
Bacillus_subtilis,GCF_009913555.1_ASM991355v1
Bacillus_subtilis,GCF_008831405.1_ASM883140v1
Bacillus_subtilis,GCF_009884005.1_ASM988400v1
Bacillus_subtilis,GCF_004103595.1_ASM410359v1
Bacillus_subtilis,GCF_006364495.1_ASM636449v1
Bacillus_subtilis,GCF_009665145.1_ASM966514v2
Bacillus_subtilis,GCF_001889625.1_ASM188962v1
Bacillus_subtilis,GCF_004101945.1_ASM410194v1
Bacillus_subtilis,GCF_004101345.1_ASM410134v1
Bacillus_subtilis,GCF_013285325.1_ASM1328532v1
Bacillus_subtilis,GCF_004119815.1_ASM411981v1
Bacillus_subtilis,GCF_000186745.1_ASM18674v1
Bacillus_subtilis,GCF_002202055.1_ASM220205v1
Bacillus_subtilis,GCF_011765645.1_ASM1176564v1
Bacillus_subtilis,GCF_013388335.1_ASM1338833v1
Bacillus_subtilis,GCF_009857115.1_ASM985711v1
Bacillus_subtilis,GCF_005234095.1_ASM523409v1
Bacillus_subtilis,GCF_002142595.1_ASM214259v1
Bacillus_subtilis,GCF_002982175.1_ASM298217v1
Bacillus_subtilis,GCF_000497485.1_ASM49748v1
Bacillus_thuringiensis,GCF_000161715.1_ASM16171v1
Bacillus_thuringiensis,GCF_013267795.1_ASM1326779v1
Bacillus_thuringiensis,GCF_000300475.1_ASM30047v1
Bacillus_thuringiensis,GCF_001548175.1_ASM154817v1
Bacillus_thuringiensis,GCF_004194455.2_ASM419445v2
Bacillus_thuringiensis,GCF_000161615.1_ASM16161v1
Bacillus_thuringiensis,GCF_000338755.1_ASM33875v1
Bacillus_thuringiensis,GCF_004194435.2_ASM419443v2
Bacillus_thuringiensis,GCF_000833085.1_ASM83308v1
Bacillus_thuringiensis,GCF_002184245.1_ASM218424v1
Bacillus_thuringiensis,GCF_001595725.1_ASM159572v1
Bacillus_thuringiensis,GCF_001183785.1_ASM118378v1
Bacillus_thuringiensis,GCF_001420855.1_ASM142085v1
Bacillus_thuringiensis,GCF_000835235.1_ASM83523v1
Bacillus_thuringiensis,GCF_000161555.1_ASM16155v1
Bacillus_thuringiensis,GCF_003445395.2_ASM344539v2
Bacillus_thuringiensis,GCF_000161595.1_ASM16159v1
Bacillus_thuringiensis,GCF_000161575.1_ASM16157v1
Bacillus_thuringiensis,GCF_000015065.1_ASM1506v1
Bacillus_thuringiensis,GCF_001618665.1_ASM161866v1
Bacillus_thuringiensis,GCF_000161655.1_ASM16165v1
Bacillus_thuringiensis,GCF_001017635.1_ASM101763v1
Bacillus_thuringiensis,GCF_003626955.1_ASM362695v1
Bacillus_thuringiensis,GCF_012222085.1_ASM1222208v1
Bacillus_thuringiensis,GCF_000193355.1_ASM19335v1
Bacillus_thuringiensis,GCF_000161495.1_ASM16149v1
Bacillus_thuringiensis,GCF_000803665.1_ASM80366v1
Bacillus_thuringiensis,GCF_009025915.1_ASM902591v1
Bacillus_thuringiensis,GCF_004194475.2_ASM419447v2
Bacillus_thuringiensis,GCF_000161635.1_ASM16163v1
Bacillus_thuringiensis,GCF_013113775.1_ASM1311377v1
Bacillus_thuringiensis,GCF_004354265.1_ASM435426v1
Bacillus_thuringiensis,GCF_001640965.1_ASM164096v1
